Generating synthetic binary valued data ... 
Generating synthetic  binary valued data took:  0.5151107311248779
Evaluation for true params: 
 test_rsme | train_rsme | rel-te-err | rel-tr-err |  test_nll  |  train_nll |
    0.0      0.632455532      0.0          0.1         20.03        83.79    
Factorizing with max_iteration = 16000  fixing covariance?:  False
Tensor dimensions:  [5, 5, 5]
Optimization metrics: 
Using Ada Grad
Mean update scheme:  S
Covariance update :  N
Using diagonal covariance?:  False
Random start? True
k1 samples =  64  k2 samples =  128
eta =  1.0  cov eta =  1.0  sigma eta =  1
iteration |   time   |test_rsme |rel-te-err|train_rsme|rel-tr-err|   d_mean  |   d_cov  |avg_grad_m|avg_grad_c| test_nll | train_nll |    VLB   |  E-term  |    KL     |   dw   |
    0         0.67      1.3856      0.48      1.3856      0.48      3.1623     4.9766     0.8986     0.8364     16.99      69.78      -114.0    -80.319     33.335     0.2804  
    5         3.31      1.1314      0.32       1.0        0.25      3.1623    142.7665    9.1224     7.2794     15.04       58.5      -120.0     -76.23     43.975     1.9387  
    10        6.14       0.8        0.16      0.7746      0.15      2.4623    539.9954   10.9743    32.5019     11.99      49.98      -114.0    -73.037     40.788     0.3734  
    20       11.32       0.8        0.16      0.7483      0.14      1.8535    179.1944    6.2389    11.0784      8.4       34.52      -96.0     -68.126     27.91      0.0528  
    50       24.67      0.6928      0.12      0.5292      0.07      1.0679     1.5665     2.7011     5.1184      6.35      23.15      -79.0     -64.021     14.98      0.0004  
   100       46.64       0.4        0.04      0.4472      0.05      0.7457     0.2413     1.461      4.9384      5.47      22.86      -74.0     -63.545     10.258     0.0004  
   200        93.8      0.6928      0.12      0.4899      0.06      0.4252     1.7074     1.1706     4.4601      7.05       26.1      -71.0     -65.195      6.13      0.0003  
   300       142.9      0.6928      0.12      0.5657      0.08       0.36      0.2572     1.0057     4.2744      6.42      22.91      -70.0     -65.239     4.694       0.0    
   400       193.32     0.5657      0.08      0.6633      0.11      0.4208     0.3071     1.3008     3.669       7.56      28.54      -70.0     -66.799     3.525      0.0003  
   500       242.5      0.5657      0.08       0.4        0.04      0.5814     0.3206     1.4968     3.9388      6.36      24.78      -69.0     -64.839     4.215      0.0001  
   600       288.28     0.6928      0.12      0.4899      0.06      0.8888     7.6144     1.9976     4.4932      8.04      29.31      -70.0     -66.713     2.866      0.0004  
   700       335.97     0.6928      0.12       0.4        0.04      0.5745    197.6045    3.3728     7.0122      6.56      22.57      -68.0     -65.087     3.369      0.0003  
   800       382.78     0.5657      0.08      0.4472      0.05      0.4665     2.2248     2.3924     6.4651      6.66      21.54      -77.0     -64.931     11.984     0.0002  
   900       433.11     0.6928      0.12      0.4899      0.06      1.284     400.5828   12.7109    15.9847      7.9       28.21      -77.0     -66.918     9.628      0.0016  
   1000      479.13      0.4        0.04      0.5292      0.07      0.9386    218.0516    9.1613    13.1778      6.32      22.19      -72.0     -64.237     7.853      0.0012  
   1100      526.79     0.5657      0.08      0.6633      0.11      0.7171    628.4478   11.9431    30.3382      9.97      34.94      -88.0     -69.538     18.163     0.0035  
   1200      574.72     0.5657      0.08      0.6928      0.12      0.5478    46.1678    10.3481    15.6475      5.61      27.43      -90.0     -64.462     25.979     0.0024  
   1300      619.88      0.8        0.16      0.6928      0.12      1.0615   5707.6131   29.6972    35.4639     10.78      30.72      -114.0    -65.359     48.199     0.0002  
   1400      668.61      0.8        0.16      0.7746      0.15      0.2099      4.76      5.2355    22.4991      7.16      25.84      -96.0      -64.01     32.037     0.0008  
   1500      715.18     0.6928      0.12      0.7746      0.15      0.3781    79.1162    12.2877    30.6607      5.84      24.65      -99.0     -63.791     35.299     0.0012  
